"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Memory_Ants.nlogox"
"1 гипотеза"
"06/08/2026 21:11:23:379 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-40","40","-40","40"
"[run number]","use-memory?","evaporation-rate","diffusion-rate","more-food?","[step]","total-food-count","count turtles","[length my-memory] of turtles"
"2940","true","10","50","false","1000","191","18","[15 0 0 0 1 0 15 0 0 0 0 0 0 15 15 15 15 0]"
"2941","true","10","50","true","1000","297","25","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2942","true","10","50","true","1000","324","22","[10 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2943","true","10","50","true","1000","313","22","[7 1 15 15 1 15 15 15 0 15 15 15 4 0 15 15 15 1 15 15 15 0]"
"2888","true","10","50","false","1000","214","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2944","true","10","50","true","1000","309","27","[1 15 0 0 15 0 0 0 15 0 0 1 1 0 0 0 0 1 15 0 15 15 15 15 15 15 15]"
"2945","true","10","50","true","1000","249","11","[15 15 15 15 15 15 15 15 15 15 15]"
"2946","true","10","50","true","1000","369","31","[15 15 0 15 0 15 0 15 15 0 15 15 0 0 15 0 15 0 0 0 15 15 0 15 15 15 15 15 15 15 15]"
"2947","true","10","50","true","1000","322","19","[0 15 15 15 15 14 15 0 3 0 15 15 15 15 15 15 15 15 15]"
"2948","true","10","50","true","1000","317","17","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 0]"
"2950","true","10","50","true","1000","308","24","[15 0 0 0 15 15 15 0 15 15 0 15 15 0 15 0 15 15 15 15 0 15 0 15]"
"2951","true","10","50","true","1000","326","26","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 4 15 15 15 15 15 15 15 15 15 15 11]"
"2952","true","10","50","true","1000","367","30","[15 15 15 15 2 15 2 0 0 0 0 15 15 5 0 0 0 0 2 15 15 15 15 15 0 15 0 15 0 9]"
"2953","true","10","50","true","1000","300","11","[15 15 15 15 15 15 15 15 15 15 15]"
"2954","true","10","50","true","1000","304","20","[0 0 0 0 15 0 15 15 0 15 0 0 15 0 15 15 0 15 0 15]"
"2955","true","10","50","true","1000","292","27","[0 15 15 0 15 15 15 15 15 15 15 15 0 15 15 15 2 15 1 0 15 15 15 0 15 15 3]"
"2956","true","10","50","true","1000","318","26","[0 0 0 0 15 0 0 15 15 15 15 15 0 15 15 15 15 0 15 1 15 1 15 0 0 0]"
"2957","true","10","50","true","1000","328","19","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2958","true","10","50","true","1000","323","22","[15 15 15 0 15 0 15 15 15 15 15 0 0 15 0 15 15 15 15 15 15 15]"
"2959","true","10","50","true","1000","324","27","[6 0 0 0 15 15 0 15 15 0 0 0 0 15 15 0 15 0 0 5 15 15 15 15 15 0 15]"
"2961","true","10","50","false","1000","213","0","[]"
"2960","true","10","50","true","1000","313","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"2962","true","10","50","false","1000","215","7","[0 0 0 0 0 0 0]"
"2963","true","10","50","false","1000","210","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2964","true","10","50","false","1000","214","0","[]"
"2965","true","10","50","false","1000","207","16","[15 15 15 15 15 15 15 15 15 0 15 15 15 15 0 15]"
"2966","true","10","50","false","1000","206","15","[15 0 15 0 15 15 6 15 3 0 15 15 0 15 15]"
"2967","true","10","50","false","1000","214","10","[0 0 0 0 0 0 0 0 0 0]"
"2968","true","10","50","false","1000","183","7","[15 15 15 15 0 15 0]"
"2969","true","10","50","false","1000","204","9","[15 15 15 15 15 15 15 15 15]"
"2970","true","10","50","false","1000","214","1","[0]"
"2971","true","10","50","false","1000","213","6","[0 0 0 0 0 0]"
"2972","true","10","50","false","1000","207","1","[0]"
"2973","true","10","50","false","1000","211","8","[0 0 0 0 0 0 0 0]"
"2974","true","10","50","false","1000","209","7","[15 15 15 15 15 15 15]"
"2976","true","10","50","false","1000","215","0","[]"
"2975","true","10","50","false","1000","178","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"2977","true","10","50","false","1000","215","13","[0 0 0 0 0 0 0 0 0 15 0 0 0]"
"2978","true","10","50","false","1000","187","6","[15 15 15 15 15 15]"
"2979","true","10","50","false","1000","214","0","[]"
"2980","true","10","50","false","1000","214","9","[0 0 0 0 0 0 0 0 0]"
"2981","true","10","50","true","1000","353","28","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2983","true","10","50","true","1000","356","26","[0 15 0 0 7 15 15 15 15 0 0 0 15 0 15 0 0 15 0 15 15 0 15 15 4 0]"
"2982","true","10","50","true","1000","312","26","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2984","true","10","50","true","1000","272","18","[8 15 15 15 0 15 15 15 15 15 15 15 15 15 0 15 0 15]"
"2985","true","10","50","true","1000","305","19","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2986","true","10","50","true","1000","237","17","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2987","true","10","50","true","1000","311","22","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2988","true","10","50","true","1000","336","21","[15 15 15 0 15 2 1 15 15 15 15 15 15 0 15 0 0 15 15 15 15]"
"2989","true","10","50","true","1000","359","35","[15 0 0 0 0 15 0 0 0 15 0 15 0 0 0 15 15 15 15 0 15 1 15 15 15 15 0 15 15 15 0 0 0 1 0]"
"2990","true","10","50","true","1000","370","25","[0 15 0 0 0 15 0 0 15 15 15 0 15 0 0 15 15 15 0 15 15 0 15 15 15]"
"2991","true","10","50","true","1000","359","25","[15 15 0 15 15 0 1 15 0 15 6 15 15 15 0 15 15 15 15 15 15 0 15 0 0]"
"2992","true","10","50","true","1000","340","22","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2993","true","10","50","true","1000","336","26","[15 15 15 0 15 15 15 15 15 15 15 15 0 15 0 15 15 15 15 15 0 15 0 0 15 15]"
"2994","true","10","50","true","1000","276","20","[15 0 0 0 15 0 15 15 15 0 15 0 1 15 0 15 15 2 0 0]"
"2995","true","10","50","true","1000","325","25","[15 15 0 15 15 15 15 12 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15]"
"2996","true","10","50","true","1000","373","24","[15 0 15 15 0 15 0 0 15 0 15 15 0 0 0 15 0 0 0 15 0 15 0 15]"
"2997","true","10","50","true","1000","284","16","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2998","true","10","50","true","1000","346","32","[0 15 15 0 15 15 15 15 15 0 0 15 15 0 15 15 15 15 15 0 15 15 15 15 15 15 15 0 0 15 15 15]"
"2999","true","10","50","true","1000","272","15","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"3000","true","10","50","true","1000","317","25","[15 15 15 15 0 0 15 15 15 15 15 15 15 0 15 15 15 15 15 0 0 15 15 15 15]"
"3001","true","10","0","false","1000","216","22","[0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0]"
"3002","true","10","0","false","1000","213","15","[0 0 0 0 0 0 0 15 0 0 0 0 0 0 0]"
"3003","true","10","0","false","1000","214","10","[0 0 0 0 0 0 0 0 0 0]"
"2949","true","10","50","true","1000","315","22","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"3004","true","10","0","false","1000","212","14","[0 15 15 0 15 0 15 0 0 15 0 15 0 15]"
"3005","true","10","0","false","1000","206","18","[15 0 0 0 0 15 9 0 15 0 0 0 15 8 15 15 0 0]"
"3006","true","10","0","false","1000","214","9","[0 0 0 0 0 0 0 0 0]"
"3007","true","10","0","false","1000","216","8","[15 0 0 0 0 0 0 0]"
"3008","true","10","0","false","1000","214","2","[0 0]"
"3010","true","10","0","false","1000","208","13","[15 15 0 0 15 15 15 0 15 0 15 15 0]"
"3011","true","10","0","false","1000","215","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3012","true","10","0","false","1000","212","10","[0 0 0 0 0 0 0 0 0 0]"
"3013","true","10","0","false","1000","215","17","[0 0 0 15 0 0 15 0 15 15 0 5 0 0 15 0 15]"
"3014","true","10","0","false","1000","214","23","[0 0 15 0 0 0 0 15 0 15 15 15 0 0 0 15 0 0 0 0 0 15 0]"
"3015","true","10","0","false","1000","215","17","[0 0 0 0 15 0 0 15 15 0 0 15 15 15 0 15 0]"
"3017","true","10","0","false","1000","211","13","[15 15 0 15 15 0 0 15 0 0 15 0 15]"
"3016","true","10","0","false","1000","215","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3018","true","10","0","false","1000","207","9","[15 15 15 15 15 15 15 15 15]"
"3019","true","10","0","false","1000","214","24","[15 0 0 15 15 0 15 15 0 0 0 0 15 0 0 0 15 0 0 0 0 0 0 0]"
"3020","true","10","0","false","1000","216","4","[0 0 0 0]"
"3021","true","10","0","true","1000","402","41","[0 15 15 15 15 15 15 15 15 15 0 15 15 15 0 15 0 15 15 15 15 15 0 15 15 0 15 15 15 0 15 15 15 0 15 15 15 15 15 15 15]"
"3022","true","10","0","true","1000","371","38","[15 15 15 0 15 15 15 15 3 15 11 14 15 11 15 15 0 15 15 15 13 15 15 15 0 3 15 0 15 15 0 15 0 15 0 15 15 15]"
"3023","true","10","0","true","1000","402","41","[15 0 15 15 15 15 15 15 15 0 3 15 9 0 15 15 15 0 11 0 15 15 15 15 15 0 0 15 15 15 0 15 15 0 15 15 1 14 0 0 0]"
"3024","true","10","0","true","1000","399","36","[0 0 1 15 0 0 15 15 0 15 15 15 15 15 15 15 15 7 15 0 15 15 0 15 0 15 15 15 4 15 0 11 15 15 15 15]"
"3025","true","10","0","true","1000","434","43","[0 0 0 0 10 15 3 0 0 13 15 0 0 0 0 15 0 15 15 15 0 0 15 15 0 0 15 0 0 0 0 0 15 0 0 15 15 0 0 0 0 15 0]"
"3026","true","10","0","true","1000","415","39","[15 0 3 0 15 15 15 15 15 0 15 15 15 15 15 15 0 15 15 0 15 15 0 15 15 15 0 0 15 0 15 15 15 0 15 15 15 15 15]"
"3027","true","10","0","true","1000","403","34","[0 15 1 15 0 15 0 15 15 15 15 15 15 15 15 15 15 15 0 0 15 15 0 15 15 0 5 15 0 15 15 0 0 15]"
"3028","true","10","0","true","1000","402","41","[15 15 0 15 15 15 15 15 15 15 15 15 10 15 0 15 15 15 15 15 15 15 0 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 0 15]"
"3029","true","10","0","true","1000","406","43","[15 15 15 0 15 0 0 0 15 0 4 15 15 0 0 0 15 15 0 15 0 15 0 0 15 0 0 0 15 0 0 15 0 0 0 0 15 15 15 0 15 15 15]"
"3030","true","10","0","true","1000","420","42","[15 0 15 15 0 0 15 15 15 0 15 15 15 15 15 0 15 0 15 15 15 15 15 0 15 15 1 15 15 0 15 0 15 15 15 15 0 0 15 15 15 15]"
"3031","true","10","0","true","1000","401","41","[15 15 15 15 15 15 15 4 15 15 15 15 15 1 15 15 0 0 15 0 15 10 15 15 15 15 0 15 0 0 1 1 15 0 12 15 15 8 14 15 15]"
"3032","true","10","0","true","1000","394","38","[15 15 15 15 5 0 12 15 15 15 15 15 15 15 15 15 14 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 0]"
"3033","true","10","0","true","1000","429","39","[15 15 0 0 15 15 15 0 15 0 15 0 0 0 15 15 0 15 15 15 0 0 7 5 15 0 15 0 15 3 0 15 15 15 0 15 0 15 15]"
"3034","true","10","0","true","1000","409","43","[0 15 0 15 15 15 15 1 15 13 15 5 0 0 15 15 0 0 0 15 1 0 0 15 15 0 15 7 0 0 15 15 15 15 0 13 0 14 1 0 0 0 15]"
"3035","true","10","0","true","1000","420","42","[0 0 0 0 0 2 0 15 0 0 0 0 0 0 0 0 0 15 0 15 0 0 0 15 15 0 15 15 0 0 0 15 0 15 0 0 15 0 0 15 0 0]"
"3036","true","10","0","true","1000","411","39","[15 0 1 15 15 15 0 15 14 0 15 15 15 15 0 15 0 15 15 0 15 15 15 15 0 0 0 0 15 15 0 1 15 15 15 15 15 0 15]"
"3037","true","10","0","true","1000","404","40","[15 15 0 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 0 2 15 15 15 0 12 15 0 15 15 15 15 15 15 15 0 15 15 15 0 15]"
"3038","true","10","0","true","1000","397","41","[15 15 15 1 15 15 15 15 0 0 15 0 14 0 15 15 0 15 15 15 15 15 15 0 15 15 15 15 3 9 15 15 3 1 0 0 15 0 15 0 13]"
"3039","true","10","0","true","1000","365","38","[15 3 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 0 0 15 15 0 15 0 0 0 0 15 15 15 15]"
"3040","true","10","0","true","1000","393","42","[15 0 12 0 0 15 15 15 0 15 15 1 0 0 15 0 0 15 1 0 0 0 0 0 0 0 0 15 0 0 0 0 0 15 15 15 0 3 0 15 1 0]"
"3042","true","10","0","false","1000","205","16","[0 15 0 0 15 1 0 15 15 0 15 0 15 0 0 0]"
"3041","true","10","0","false","1000","211","8","[0 15 15 15 15 15 15 15]"
"3043","true","10","0","false","1000","204","16","[15 0 0 0 0 0 15 0 0 15 0 15 15 0 15 15]"
"3044","true","10","0","false","1000","193","6","[15 15 15 15 0 15]"
"3045","true","10","0","false","1000","216","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"3046","true","10","0","false","1000","214","5","[0 0 0 0 0]"
"3047","true","10","0","false","1000","213","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3048","true","10","0","false","1000","214","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3049","true","10","0","false","1000","213","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15]"
"3050","true","10","0","false","1000","216","7","[0 0 0 0 0 0 0]"
"3051","true","10","0","false","1000","178","13","[5 15 15 15 15 15 15 15 15 15 15 15 15]"
"3052","true","10","0","false","1000","216","10","[0 0 0 0 0 0 0 0 0 0]"
"3053","true","10","0","false","1000","215","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3054","true","10","0","false","1000","205","15","[0 15 0 15 0 15 0 0 0 0 15 0 15 15 0]"
"3055","true","10","0","false","1000","207","16","[0 15 15 0 15 0 0 0 15 15 0 0 0 15 15 15]"
"3056","true","10","0","false","1000","214","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3057","true","10","0","false","1000","214","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3058","true","10","0","false","1000","215","0","[]"
"3059","true","10","0","false","1000","216","12","[0 0 0 15 15 0 0 0 0 0 15 0]"
"3060","true","10","0","false","1000","200","17","[0 15 15 15 0 15 0 0 0 0 0 0 0 15 0 15 15]"
"3061","true","10","0","true","1000","395","38","[15 15 15 15 15 15 15 2 0 0 15 0 15 15 15 0 15 0 3 15 0 15 0 15 0 15 0 0 1 15 15 15 15 3 15 15 15 15]"
"3062","true","10","0","true","1000","422","43","[0 15 0 15 15 0 0 15 0 0 0 0 0 15 15 15 15 15 15 13 0 0 0 15 0 0 0 15 15 15 0 0 0 11 0 0 15 0 15 15 0 0 0]"
"3009","true","10","0","false","1000","214","1","[0]"
"3063","true","10","0","true","1000","402","38","[12 0 0 15 15 8 15 15 15 15 0 15 15 6 15 15 0 0 15 15 15 0 0 0 15 0 13 15 15 15 15 15 0 15 0 15 15 15]"
"3064","true","10","0","true","1000","389","40","[15 15 1 15 0 15 15 15 12 15 15 15 0 15 15 15 15 15 0 15 15 15 4 15 15 15 15 15 15 15 15 0 0 15 15 0 15 15 15 15]"
"3065","true","10","0","true","1000","418","44","[0 15 15 15 15 0 15 0 12 15 15 0 15 15 15 0 15 15 0 15 15 15 15 15 15 0 3 0 15 15 0 15 15 0 0 15 15 15 15 12 0 15 0 15]"
"3066","true","10","0","true","1000","396","40","[15 0 15 0 15 15 0 15 15 0 15 0 0 15 15 15 15 15 3 15 15 15 15 15 0 15 15 15 15 15 0 15 15 15 15 12 1 0 12 15]"
"3067","true","10","0","true","1000","410","42","[15 15 15 0 0 15 0 15 15 15 0 0 12 0 15 15 15 11 15 15 15 0 15 0 12 15 15 15 0 15 15 15 0 15 15 14 15 15 0 15 15 15]"
"3069","true","10","0","true","1000","409","45","[15 0 15 0 0 15 15 15 0 0 0 15 15 15 1 0 0 0 1 3 0 15 15 15 0 15 0 8 15 0 0 0 15 0 0 0 15 15 14 0 0 15 0 15 0]"
"3070","true","10","0","true","1000","376","36","[15 15 5 15 2 15 15 15 15 0 15 15 15 7 3 15 0 0 15 15 15 15 15 1 15 15 0 15 15 15 12 15 15 15 15 15]"
"3071","true","10","0","true","1000","398","42","[15 15 8 15 10 15 0 15 15 15 15 15 15 0 13 0 15 14 0 0 15 15 15 0 13 15 15 11 15 15 15 15 15 0 15 1 15 15 15 15 15 15]"
"3072","true","10","0","true","1000","405","42","[15 0 15 0 15 15 0 0 0 15 0 11 15 15 0 15 15 0 0 15 1 0 15 0 15 15 15 0 15 0 0 0 1 0 2 0 15 15 0 0 15 15]"
"3074","true","10","0","true","1000","399","41","[14 15 15 0 15 15 0 15 13 15 15 15 15 15 0 15 15 15 15 15 15 0 15 15 0 15 15 15 15 0 15 13 0 13 15 0 15 15 0 1 0]"
"3073","true","10","0","true","1000","420","44","[15 15 15 0 0 15 0 15 15 15 0 0 15 0 0 15 0 0 15 15 15 0 0 15 15 0 0 15 15 0 0 0 0 15 0 0 0 0 0 15 0 0 15 0]"
"3075","true","10","0","true","1000","417","43","[15 15 0 15 15 15 15 15 15 15 15 15 0 0 15 15 15 15 15 15 15 15 15 0 15 15 15 9 1 15 15 15 15 0 15 1 15 15 15 15 15 15 15]"
"3076","true","10","0","true","1000","404","41","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 12 15 15 15 15 0 0 15 15 0 15 15 15 15 15]"
"3077","true","10","0","true","1000","414","39","[15 0 15 0 0 0 0 15 15 1 15 15 15 0 15 0 15 15 4 15 0 15 0 15 0 15 0 15 15 15 0 15 0 15 15 15 15 15 15]"
"3078","true","10","0","true","1000","398","41","[15 15 0 15 0 15 13 0 15 0 1 15 13 15 15 15 15 0 3 15 15 15 0 15 15 15 0 15 0 15 13 15 15 0 15 15 15 15 15 15 15]"
"3079","true","10","0","true","1000","387","34","[15 15 15 15 5 15 15 15 15 5 0 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 15 2 3 0 0 15]"
"3080","true","10","0","true","1000","400","42","[0 0 15 15 15 0 15 15 0 1 15 15 10 15 15 15 15 0 0 15 0 0 15 15 0 15 15 15 15 0 0 15 0 15 0 0 15 15 13 15 15 0]"
"3081","true","10","0","false","1000","214","0","[]"
"3082","true","10","0","false","1000","216","0","[]"
"3083","true","10","0","false","1000","215","8","[0 0 0 0 0 0 0 0]"
"3084","true","10","0","false","1000","210","17","[0 0 0 0 15 15 0 0 0 15 15 15 0 0 15 15 15]"
"3085","true","10","0","false","1000","210","18","[15 15 15 15 0 15 15 0 15 0 15 0 0 0 15 15 15 0]"
"3086","true","10","0","false","1000","214","16","[6 15 15 15 15 0 0 0 15 0 15 0 0 0 15 15]"
"3087","true","10","0","false","1000","215","9","[0 0 0 0 0 0 0 0 0]"
"3088","true","10","0","false","1000","195","18","[0 15 0 0 15 0 0 0 0 15 0 15 1 0 0 0 15 0]"
"3089","true","10","0","false","1000","209","9","[15 15 15 7 15 15 15 15 15]"
"3090","true","10","0","false","1000","202","21","[0 7 15 15 15 0 15 15 15 15 0 15 15 0 15 15 0 15 15 15 0]"
"3091","true","10","0","false","1000","203","6","[15 15 15 15 15 15]"
"3092","true","10","0","false","1000","199","16","[0 15 15 15 0 0 0 15 15 0 0 0 15 15 0 0]"
"3093","true","10","0","false","1000","216","7","[0 0 0 0 0 0 0]"
"3094","true","10","0","false","1000","197","6","[15 15 15 15 15 15]"
"3095","true","10","0","false","1000","207","23","[0 0 15 15 0 0 0 0 0 0 0 0 0 0 0 15 0 15 15 15 0 15 0]"
"3096","true","10","0","false","1000","216","23","[0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 15 0 0 0 0 0 0 0]"
"3097","true","10","0","false","1000","215","1","[0]"
"3098","true","10","0","false","1000","211","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3099","true","10","0","false","1000","213","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"3100","true","10","0","false","1000","210","16","[15 15 15 0 0 15 0 15 0 15 0 0 15 15 0 0]"
"3101","true","10","0","true","1000","375","37","[15 15 15 5 15 15 0 15 15 15 15 15 15 15 15 3 15 15 15 15 15 15 0 15 15 15 15 15 12 15 15 15 15 1 15 15 15]"
"3102","true","10","0","true","1000","419","45","[15 0 0 0 0 0 0 0 0 0 12 0 0 0 1 15 15 0 15 0 0 0 0 0 14 0 0 15 15 15 15 0 15 15 15 0 0 15 0 15 15 0 0 15 0]"
"3103","true","10","0","true","1000","406","41","[0 15 0 15 0 15 3 0 0 0 0 15 15 15 15 0 15 0 13 0 0 1 15 15 0 0 15 15 15 15 0 0 15 15 0 0 0 8 11 0 0]"
"3105","true","10","0","true","1000","407","38","[15 1 0 0 15 15 15 15 15 15 0 15 15 15 15 0 10 10 5 0 15 15 0 15 15 0 15 15 0 0 15 15 15 0 15 15 15 15]"
"3104","true","10","0","true","1000","401","42","[15 15 15 15 15 15 15 0 15 0 15 15 15 0 15 15 15 15 0 3 15 15 15 0 15 15 15 15 15 15 15 15 15 0 0 0 15 15 15 15 0 15]"
"3106","true","10","0","true","1000","390","38","[15 7 0 0 0 15 0 15 0 15 15 15 0 15 15 15 0 15 0 15 0 0 15 15 0 15 15 0 15 15 15 1 15 0 0 15 0 0]"
"3108","true","10","0","true","1000","402","39","[15 0 5 15 0 3 15 9 1 15 12 0 15 15 0 15 15 15 0 15 15 15 15 15 15 3 0 0 0 0 0 3 11 15 0 3 15 0 15]"
"3107","true","10","0","true","1000","411","39","[15 15 15 15 15 0 15 15 15 12 15 0 15 15 15 15 15 15 0 0 0 0 15 15 15 15 12 13 0 0 15 0 11 0 15 0 0 0 15]"
"3109","true","10","0","true","1000","401","43","[0 0 0 0 15 0 15 15 15 0 0 0 0 15 0 15 15 0 12 0 0 0 0 0 1 0 2 15 2 15 15 0 15 5 0 15 0 14 0 15 0 0 15]"
"3110","true","10","0","true","1000","409","35","[15 0 15 15 0 15 13 15 0 15 0 15 15 15 15 0 15 15 15 15 0 0 0 0 15 15 15 15 15 0 0 15 15 15 15]"
"3111","true","10","0","true","1000","410","43","[15 15 0 15 15 15 15 15 11 15 15 15 0 15 0 15 0 0 15 15 15 15 15 15 0 0 15 0 15 15 15 15 15 0 15 0 15 15 15 15 15 15 15]"
"3112","true","10","0","true","1000","398","41","[15 0 15 0 0 3 15 15 1 15 15 15 0 15 11 15 0 15 15 15 10 15 15 15 0 15 15 3 15 2 15 15 0 0 15 15 15 1 15 15 0]"
"3113","true","10","0","true","1000","426","41","[15 0 0 15 15 0 15 15 15 0 0 15 0 15 15 0 0 15 0 15 1 0 15 15 15 15 3 15 15 15 15 15 0 0 0 15 15 0 0 15 15]"
"3115","true","10","0","true","1000","365","37","[0 15 15 15 15 15 15 12 15 15 15 15 15 12 15 15 15 15 15 15 11 15 15 15 12 11 0 15 15 15 15 15 15 15 12 13 15]"
"3114","true","10","0","true","1000","434","44","[15 0 15 15 0 0 0 0 0 0 0 0 0 0 15 0 15 0 15 0 0 15 0 15 15 0 0 0 0 15 0 0 15 0 15 0 0 15 0 0 0 0 0 0]"
"3117","true","10","0","true","1000","388","40","[0 15 15 15 1 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 1 15 15 15 0 15 15 0 15 15 15 15 15 0 15 15]"
"3116","true","10","0","true","1000","398","41","[15 0 15 15 15 15 15 15 0 0 0 15 15 15 15 15 15 15 0 15 15 0 15 15 0 15 0 0 15 0 15 0 15 15 11 0 8 15 15 5 15]"
"3118","true","10","0","true","1000","420","44","[0 0 15 15 0 15 15 15 15 15 15 0 15 0 15 15 0 15 15 15 15 15 15 15 15 15 15 15 15 0 0 15 0 15 2 15 15 0 0 15 0 15 0 15]"
"3120","true","10","0","true","1000","397","38","[15 0 15 0 0 15 0 0 15 15 15 15 15 15 0 1 0 3 15 15 0 0 15 15 15 13 0 15 15 14 0 15 0 15 0 0 15 12]"
"3119","true","10","0","true","1000","432","38","[0 0 0 15 15 15 0 0 15 0 15 15 15 15 15 0 15 0 15 15 0 0 15 0 15 15 0 15 15 15 15 15 15 15 15 15 15 15]"
"3121","true","10","50","false","1000","209","6","[0 0 0 0 0 0]"
"3122","true","10","50","false","1000","213","5","[0 0 0 0 0]"
"3123","true","10","50","false","1000","214","0","[]"
"3125","true","10","50","false","1000","172","10","[15 0 0 15 15 7 0 2 0 15]"
"3124","true","10","50","false","1000","164","3","[15 15 15]"
"3068","true","10","0","true","1000","400","41","[0 15 0 15 0 15 3 15 0 15 15 0 15 15 15 0 15 4 15 15 0 1 15 15 15 0 15 15 15 15 15 15 15 15 15 15 15 15 0 7 0]"
"3126","true","10","50","false","1000","216","9","[0 15 15 0 15 0 0 0 0]"
"3129","true","10","50","false","1000","213","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"3127","true","10","50","false","1000","213","0","[]"
"3128","true","10","50","false","1000","187","5","[15 15 15 15 15]"
"3130","true","10","50","false","1000","213","8","[0 0 0 0 0 0 0 0]"
"3132","true","10","50","false","1000","211","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"3134","true","10","50","false","1000","154","4","[15 15 15 15]"
"3135","true","10","50","false","1000","214","0","[]"
"3133","true","10","50","false","1000","215","0","[]"
"3136","true","10","50","false","1000","183","4","[15 15 15 15]"
"3137","true","10","50","false","1000","209","8","[15 15 15 15 15 15 15 15]"
"3138","true","10","50","false","1000","207","1","[0]"
"3139","true","10","50","false","1000","169","4","[15 15 15 15]"
"3140","true","10","50","false","1000","212","0","[]"
"3141","true","10","50","true","1000","285","16","[0 15 15 0 0 15 3 15 0 3 0 0 11 15 15 15]"
"3142","true","10","50","true","1000","306","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"3143","true","10","50","true","1000","264","14","[15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"3145","true","10","50","true","1000","271","13","[15 15 15 15 15 15 15 15 15 15 15 15 15]"
"3144","true","10","50","true","1000","338","32","[15 0 0 15 15 0 15 15 15 15 0 15 15 15 15 0 0 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15]"
"3146","true","10","50","true","1000","307","20","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
